,date,High,Low,Open,Close,Volume,Adj Close,symbol,quoteType,shortName,longName,Company Address,Company Phonenumber,CEO Name,CEO phone number,CEO email
7,2020-11-02,1658.23999,1614.23999,1623.540039,1624.319946,2211400,1624.319946,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
8,2020-11-03,1659,1612.109985,1630.76001,1645.660034,1571600,1645.660034,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
9,2020-11-04,1770.030029,1703,1705.579956,1745.849976,3567100,1745.849976,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
10,2020-11-05,1791.819946,1741.030029,1770.449951,1762.5,1987900,1762.5,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
11,2020-11-06,1768.5,1736.680054,1751.339966,1759.72998,1431100,1759.72998,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
12,2020-11-09,1816.890015,1757.550049,1795.97998,1761.420044,2672000,1761.420044,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
13,2020-11-10,1759.380005,1716.119995,1729.77002,1737.719971,2151100,1737.719971,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
14,2020-11-11,1762.900024,1743.060059,1748.400024,1747.22998,1591900,1747.22998,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
15,2020-11-12,1764.97998,1737.969971,1742,1742.819946,1323700,1742.819946,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
16,2020-11-13,1777.130005,1735.97998,1748,1772.26001,1487200,1772.26001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
17,2020-11-16,1794.339966,1761.329956,1764.140015,1774.030029,1273400,1774.030029,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
18,2020-11-17,1777.140015,1759.48999,1767.859985,1761.660034,1065700,1761.660034,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
19,2020-11-18,1765,1738.569946,1756.640015,1740.640015,1005400,1740.640015,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
20,2020-11-19,1763.48999,1730.02002,1733.22998,1758.569946,1005300,1758.569946,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
21,2020-11-20,1768.359985,1735,1762,1736.380005,1384700,1736.380005,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
22,2020-11-23,1745.98999,1710.180054,1740.219971,1727.560059,1126500,1727.560059,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
23,2020-11-24,1766.47998,1720.72998,1727.5,1763.900024,1399200,1763.900024,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
24,2020-11-25,1770.380005,1748.359985,1767.810059,1764.130005,980000,1764.130005,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
25,2020-11-27,1797.01001,1764.540039,1764.540039,1787.02002,739500,1787.02002,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
26,2020-11-30,1780.339966,1747.839966,1775.650024,1754.400024,1620900,1754.400024,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
27,2020-12-01,1821.719971,1763.030029,1766.660034,1795.359985,1867500,1795.359985,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
28,2020-12-02,1832.73999,1785.170044,1795.359985,1824.969971,1471200,1824.969971,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
29,2020-12-03,1843.829956,1817,1820.540039,1821.839966,1236400,1821.839966,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
30,2020-12-04,1829.5,1813.589966,1820.219971,1823.76001,1027200,1823.76001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
31,2020-12-07,1829.290039,1803.040039,1815.550049,1817.030029,1114400,1817.030029,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
32,2020-12-08,1815.969971,1791.280029,1808.52002,1811.329956,996800,1811.329956,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
33,2020-12-09,1828.369995,1762,1810.359985,1777.859985,1586400,1777.859985,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
34,2020-12-10,1774.98999,1733.530029,1762.599976,1767.650024,1434400,1767.650024,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
35,2020-12-11,1777.310059,1752.73999,1760,1774.800049,931400,1774.800049,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
36,2020-12-14,1789.800049,1749.130005,1770.719971,1752.26001,1652500,1752.26001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
37,2020-12-15,1764,1741.670044,1759.859985,1761.079956,1067600,1761.079956,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
38,2020-12-16,1769.109985,1749.060059,1769.109985,1757.189941,1233800,1757.189941,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
39,2020-12-17,1766.709961,1731.150024,1763.930054,1740.51001,1744000,1740.51001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
40,2020-12-18,1748.359985,1715,1746.170044,1726.219971,4262800,1726.219971,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
41,2020-12-21,1737,1694,1709.130005,1734.560059,1698700,1734.560059,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
42,2020-12-22,1732.609985,1705.780029,1729.329956,1720.219971,1018500,1720.219971,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
43,2020-12-23,1744.109985,1721.199951,1723.930054,1728.22998,1148700,1728.22998,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
44,2020-12-24,1742.410034,1724.349976,1729,1734.160034,465600,1734.160034,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
45,2020-12-28,1787,1741.819946,1744.910034,1773.959961,1382500,1773.959961,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
46,2020-12-29,1788.469971,1755.109985,1787.22998,1757.76001,986300,1757.76001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
47,2020-12-30,1767.76001,1728,1765,1736.25,1051300,1736.25,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
48,2020-12-31,1757.5,1736.089966,1737.27002,1752.640015,1053500,1752.640015,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
49,2021-01-04,1762.48999,1707.140015,1760,1726.130005,1866200,1726.130005,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
50,2021-01-05,1746.829956,1716.900024,1725.089966,1740.050049,1018000,1740.050049,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
51,2021-01-06,1743.969971,1696.099976,1700.26001,1722.880005,2329400,1722.880005,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
52,2021-01-07,1777.819946,1726.76001,1726.76001,1774.339966,2096800,1774.339966,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
53,2021-01-08,1799.359985,1761.219971,1777.160034,1797.829956,1774200,1797.829956,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
54,2021-01-11,1784.380005,1752.140015,1777.02002,1756.290039,1739800,1756.290039,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
55,2021-01-12,1767.900024,1716.380005,1745.359985,1737.430054,1476400,1737.430054,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
56,2021-01-13,1756.390015,1727.319946,1727.319946,1747.25,1171600,1747.25,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
57,2021-01-14,1767.550049,1726.069946,1748.869995,1730.920044,1460600,1730.920044,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
58,2021-01-15,1747.619995,1711.709961,1729.02002,1727.619995,1572200,1727.619995,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
59,2021-01-19,1803.839966,1732.829956,1743,1784.469971,2083000,1784.469971,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
60,2021-01-20,1899.719971,1819.51001,1826.369995,1880.069946,3207600,1880.069946,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
61,2021-01-21,1932.079956,1879.410034,1893.650024,1884.150024,2931700,1884.150024,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
62,2021-01-22,1904.390015,1876.5,1891.459961,1892.560059,1637200,1892.560059,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
63,2021-01-25,1921.819946,1859.160034,1912.73999,1894.280029,2529300,1894.280029,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
64,2021-01-26,1915.75,1876.130005,1885.98999,1907.949951,1573100,1907.949951,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
65,2021-01-27,1880.469971,1797.280029,1874.910034,1818.939941,4125600,1818.939941,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
66,2021-01-28,1887.98999,1831,1831,1853.199951,2763900,1853.199951,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
67,2021-01-29,1847.540039,1801.560059,1834.02002,1827.359985,2226500,1827.359985,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
68,2021-02-01,1915.540039,1844.589966,1844.589966,1893.069946,2012600,1893.069946,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
69,2021-02-02,1949.369995,1906.369995,1913.130005,1919.119995,3316600,1919.119995,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
70,2021-02-03,2106.620117,2013.550049,2065.610107,2058.879883,4894100,2058.879883,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
71,2021-02-04,2069.300049,2035.099976,2060.620117,2053.629883,2429800,2053.629883,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
72,2021-02-05,2095.939941,2050,2059.560059,2088.830078,1493300,2088.830078,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
73,2021-02-08,2115,2063.350098,2100,2084.52002,1441400,2084.52002,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
74,2021-02-09,2098.51001,2070,2074.800049,2075.389893,1094600,2075.389893,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
75,2021-02-10,2098.879883,2052.23999,2083.139893,2086.47998,1255100,2086.47998,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
76,2021-02-11,2094,2068.860107,2091,2088.75,1024000,2088.75,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
77,2021-02-12,2099.5,2073.570068,2079.77002,2095.030029,949500,2095.030029,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
78,2021-02-16,2145.139893,2091.75,2091.75,2110.699951,1550200,2110.699951,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
79,2021-02-17,2122.439941,2088.350098,2093.97998,2118.620117,1014700,2118.620117,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
80,2021-02-18,2121.98999,2093.330078,2105,2105.810059,1127300,2105.810059,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
81,2021-02-19,2118.580078,2083.429932,2107.790039,2088.810059,1896900,2088.810059,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
82,2021-02-22,2080.330078,2048,2053.600098,2054.26001,1473300,2054.26001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
83,2021-02-23,2072.5,1990.22998,2013.98999,2060.120117,1732900,2060.120117,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
84,2021-02-24,2088.320068,2027.530029,2030.040039,2083.810059,1130400,2083.810059,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
85,2021-02-25,2083,2006.48999,2055.929932,2015.949951,2077400,2015.949951,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
86,2021-02-26,2056.52002,2001.01001,2029.949951,2021.910034,2002100,2021.910034,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
87,2021-03-01,2076.22998,2034.420044,2048,2069.659912,1303000,2069.659912,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
88,2021-03-02,2094.73999,2056.669922,2064.840088,2064.47998,1278200,2064.47998,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
89,2021-03-03,2075.98999,1994,2051.949951,2011.410034,1694600,2011.410034,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
90,2021-03-04,2074.590088,2005.430054,2014.869995,2033.930054,2460800,2033.930054,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
91,2021-03-05,2106.199951,2027.780029,2061.149902,2097.070068,2655000,2097.070068,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
92,2021-03-08,2113.73999,2005.189941,2084.060059,2007.5,1843400,2007.5,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
93,2021-03-09,2063.919922,2035.599976,2049.75,2040.359985,1696000,2040.359985,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
94,2021-03-10,2061.399902,2019.329956,2061.399902,2036.189941,1355000,2036.189941,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
95,2021-03-11,2111.27002,2056.449951,2058.219971,2100.540039,1385100,2100.540039,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
96,2021-03-12,2077.610107,2032.420044,2076.409912,2050,1690900,2050,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
97,2021-03-15,2054.98999,2027.790039,2044.97998,2054.439941,1308400,2054.439941,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
98,2021-03-16,2113.679932,2059.290039,2065.98999,2083.889893,1595000,2083.889893,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
99,2021-03-17,2099,2044.119995,2068.469971,2082.219971,1319100,2082.219971,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
100,2021-03-18,2068.75,2019.180054,2048.179932,2021.339966,1585000,2021.339966,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
101,2021-03-19,2037.040039,2002.930054,2029.72998,2026.959961,2303600,2026.959961,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
102,2021-03-22,2048.340088,2014,2027.630005,2030.689941,1676800,2030.689941,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
103,2021-03-23,2064.110107,2028,2039.949951,2041.329956,1425500,2041.329956,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
104,2021-03-24,2067.600098,2029,2051.76001,2032.530029,1260900,2032.530029,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
105,2021-03-25,2045.640015,1996.089966,2029.050049,2032.459961,1780800,2032.459961,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
106,2021-03-26,2039.390015,2003.849976,2031.790039,2024.72998,1398900,2024.72998,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
107,2021-03-29,2049.209961,2005.449951,2022.160034,2045.790039,1324600,2045.790039,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
108,2021-03-30,2062.669922,2036.150024,2052.97998,2046.469971,1365600,2046.469971,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
109,2021-03-31,2086.26001,2047,2054.399902,2062.52002,2128500,2062.52002,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
110,2021-04-01,2135.75,2091.429932,2092.25,2129.780029,1994000,2129.780029,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
111,2021-04-05,2228.98999,2145.209961,2147.149902,2218.959961,2425500,2218.959961,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
112,2021-04-06,2228,2201.790039,2210.919922,2209.26001,1762000,2209.26001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
113,2021-04-07,2244.5,2213.100098,2213.100098,2239.030029,1206700,2239.030029,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
114,2021-04-08,2271.790039,2243.01001,2264,2250.429932,1433200,2250.429932,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
115,2021-04-09,2273.969971,2237.26001,2245.439941,2270.669922,1307300,2270.669922,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
116,2021-04-12,2256.889893,2227.820068,2254.120117,2244.620117,1251200,2244.620117,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
117,2021-04-13,2263.469971,2243.050049,2250.98999,2254.429932,1284100,2254.429932,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
118,2021-04-14,2267.429932,2236.02002,2267.429932,2241.909912,1050100,2241.909912,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
119,2021-04-15,2296,2251.169922,2261.949951,2285.25,1458700,2285.25,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
120,2021-04-16,2294.23999,2270.919922,2289.23999,2282.75,1314100,2282.75,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
121,2021-04-19,2304.090088,2270.179932,2270.179932,2289.76001,1514500,2289.76001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
122,2021-04-20,2299,2257.120117,2297.48999,2279.01001,1114400,2279.01001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
123,2021-04-21,2280,2244.820068,2272.050049,2278.350098,1160200,2278.350098,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
124,2021-04-22,2288.879883,2240.320068,2275.399902,2252.52002,1207300,2252.52002,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
125,2021-04-23,2306.120117,2261.25,2267,2299.929932,1453300,2299.929932,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
126,2021-04-26,2324.530029,2297.320068,2304.52002,2309.929932,1601900,2309.929932,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
127,2021-04-27,2318.449951,2286.159912,2317.629883,2290.97998,2219300,2290.97998,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
128,2021-04-28,2431.379883,2353.219971,2392.5,2359.040039,4055300,2359.040039,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
129,2021-04-29,2404.159912,2373.850098,2389.22998,2392.76001,2061700,2392.76001,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
130,2021-04-30,2381.850098,2346.560059,2368.02002,2353.5,2242800,2353.5,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
131,2021-05-03,2381.550049,2335.5,2364.909912,2343.080078,1412100,2343.080078,GOOGL,EQUITY,Alphabet Inc.,Alphabet Inc.,"Google, Mountain view, California",544544522,Sundar Pichai,765543443,sundar@google.com
